Network_Lines,Start_Zone,End_Zone,Line_Max_Flow_MW,Line_Max_Reinforcement_MW,Line_Reinforcement_Cost_per_MWyr,Line_Loss_Percentage,Line_Voltage_kV,Line_Reactance_Ohms
3044,1497,1500,221.0,0.0,1259.7495579449017,0.00328,1,0.02241
3045,1497,1518,221.0,0.0,4133.304094612483,0.01119,1,0.07798
3046,1498,1368,2020.0,0.0,1707.387647146589,0.00024,1,0.00294
3047,1498,1467,2482.0,0.0,1116.4916371629026,0.00019,1,0.0023
3048,1498,1467,2482.0,0.0,1116.4916371629026,0.00019,1,0.0023
3049,1498,1618,3146.0,0.0,3048.2576586244327,0.0004,1,0.00819
3050,1502,1540,98.0,0.0,2262.2836468135124,0.00676,1,0.03864
3051,1502,1540,133.0,0.0,1666.945845020483,0.00245,1,0.01181
3052,1502,1600,150.0,0.0,7724.780876723225,0.018,1,0.078
3053,1502,2417,126.6,0.0,800.7449844288153,0.00178,1,0.00723
3054,1502,2726,173.3,0.0,529.5934324076343,0.00053,1,0.00209
3055,1502,2726,173.3,0.0,529.5934324076343,0.00053,1,0.00209
3056,1503,1397,2020.0,0.0,766.5569456104404,0.00014,1,0.00172
3057,1503,1705,2020.0,0.0,8113.4094213451535,0.00115,1,0.01399
3058,1504,1394,548.0,0.0,6265.950320713023,0.00402,1,0.03929
3059,1505,1399,149.0,0.0,2105.078813237273,0.00828,1,0.03692
3060,1505,1583,100.0,0.0,15708.048781875581,0.0068,1,0.039
3061,1505,2575,139.2,0.0,3229.4678799881654,0.00527,1,0.03028
3062,1506,1565,98.0,0.0,5593.858034341143,0.01614,1,0.03947
3063,1506,1646,98.0,0.0,4493.630295473393,0.00686,1,0.03916
3064,1506,2609,169.0,0.0,3895.1488371165387,0.00992,1,0.03921
3065,1506,2609,169.0,0.0,3895.1488371165387,0.00992,1,0.03921
3066,1507,1548,175.5,0.0,2088.488203668149,0.00458,1,0.02013
3067,1507,1550,149.0,0.0,3211.49982144857,0.00967,1,0.04229
3068,1507,1586,450.0,0.0,936.0206929284744,0.00755,1,0.03365
3069,1507,1605,142.8,0.0,2139.6085656902,0.00434,1,0.02126
3070,1508,1378,221.0,0.0,750.5099359454609,0.00223,1,0.01557
3071,1508,1378,221.0,0.0,750.5099359454609,0.00223,1,0.01557
3072,1508,1708,266.0,0.0,866.51005558245,0.00465,1,0.02075
3073,1509,1659,149.0,0.0,2410.9776228036417,0.00725,1,0.03234
3074,1509,1663,98.0,0.0,5205.746883521337,0.00794,1,0.04769
3075,1509,1676,197.1,0.0,365.8036300215428,0.00235,1,0.00888
3076,1510,1568,150.0,0.0,2240.3616203015804,0.01308,1,0.03197
3077,1511,1718,220.0,0.0,2659.4971539604944,0.02277,1,0.05567
3078,1512,1530,149.0,0.0,3906.9155485308456,0.01747,1,0.07641
3079,1512,2353,182.0,0.0,5737.991073631264,0.01706,1,0.07404
3080,1513,1514,221.0,0.0,539.1243932609042,0.00146,1,0.00997
3081,1513,1663,128.1,0.0,2044.6135864650591,0.00327,1,0.0196
3082,1513,1673,221.0,0.0,2404.1226576709523,0.00651,1,0.04448
3083,1514,1412,221.0,0.0,874.6441731792984,0.00237,1,0.0153
3084,1514,1412,221.0,0.0,874.6441731792984,0.00237,1,0.0153
3085,1514,1513,221.0,0.0,539.1243932609042,0.00146,1,0.00997
3086,1514,1585,250.0,0.0,1289.5386312310231,0.00652,1,0.02849
3087,1515,1620,125.4,0.0,2594.3956611003364,0.00575,1,0.02874
3088,1515,1625,98.0,0.0,1611.536563821329,0.00615,1,0.01503
3089,1515,1645,149.0,0.0,3701.003690498076,0.01114,1,0.04873
3090,1516,1535,169.0,0.0,2559.589631975701,0.0045,1,0.02305
3091,1516,1606,220.0,0.0,779.577420942187,0.00303,1,0.01285
3092,1516,1681,221.0,0.0,1524.9295502403365,0.0068,1,0.02978
3093,1516,1702,221.0,0.0,1643.3321562247206,0.00566,1,0.03229
3094,1517,1541,98.0,0.0,4780.842162060044,0.00705,1,0.04027
3095,1517,1551,145.0,0.0,1582.8638261574552,0.00326,1,0.01409
3096,1517,1694,98.0,0.0,2902.25629293366,0.00479,1,0.02874
3097,1518,1672,98.0,0.0,5299.8592141238305,0.00809,1,0.04618
3098,1519,1533,149.0,0.0,1943.9140558943986,0.00701,1,0.03067
3099,1519,1543,98.0,0.0,4168.915615529691,0.00636,1,0.03633
3100,1519,1564,149.0,0.0,1673.1300676763217,0.00504,1,0.02244
3101,1519,1625,98.0,0.0,3000.574894282235,0.01145,1,0.02798
3102,1520,1699,2768.0,0.0,3905.0768721228574,0.00048,1,0.00974
3103,1521,1369,548.0,0.0,1061.4007701162802,0.00068,1,0.00665
3104,1523,1512,149.0,0.0,3661.3541144641667,0.00954,1,0.04175
3105,1523,1674,149.0,0.0,4146.141295012271,0.01033,1,0.04606
3106,1524,1680,221.0,0.0,1838.0058282853431,0.00187,1,0.01275
3107,1524,1680,221.0,0.0,1838.0058282853431,0.00187,1,0.01275
3108,1525,1480,221.0,0.0,175.35660816370265,0.00301,1,0.02095
3109,1525,2474,110.0,0.0,348.4732718463824,0.00084,1,0.00399
3110,1525,2730,162.0,0.0,315.7978131976635,0.00031,1,0.00174
3111,1526,1333,220.0,0.0,955.9998693639748,0.00425,1,0.01763
3112,1526,1544,220.0,0.0,1710.412498503914,0.01464,1,0.0358
3113,1527,1452,98.0,0.0,4578.509820207252,0.00693,1,0.04159
3114,1528,1602,221.0,0.0,2036.1246171811483,0.00551,1,0.03841
3115,1528,1602,221.0,0.0,2036.1246171811483,0.00551,1,0.03841
3116,1529,1538,221.0,0.0,1437.4179323491385,0.00642,1,0.02662
3117,1529,1581,221.0,0.0,2932.1181963723025,0.01113,1,0.04618
3118,1529,1688,149.0,0.0,4971.937245529053,0.01497,1,0.06208
3119,1530,1407,200.0,0.0,3779.1983383577676,0.01249,1,0.05466
3120,1530,1540,149.0,0.0,12861.583973799656,0.03476,1,0.15202
3121,1531,1669,221.0,0.0,5201.507521595169,0.0068,1,0.039
3122,1531,2538,139.3,0.0,6635.155982377482,0.00774,1,0.04039
3123,1531,2538,139.3,0.0,6635.155982377482,0.00774,1,0.04039
3124,1532,1669,98.0,0.0,10958.79987931793,0.0366,1,0.08942
3125,1533,1564,121.4,0.0,4095.710367981782,0.01176,1,0.05461
3126,1533,1694,142.9,0.0,386.6263211827651,0.00023,1,0.00112
3127,1534,1412,98.0,0.0,2177.353539834568,0.00831,1,0.0203
3128,1534,1645,98.0,0.0,1842.9653922649259,0.00281,1,0.01606
3129,1534,1645,105.9,0.0,1705.4826104056915,0.0033,1,0.01472
3130,1534,1665,131.2,0.0,976.7917872598954,0.00308,1,0.01777
3131,1535,1433,450.0,0.0,388.4365089126338,0.00214,1,0.01492
3132,1535,1433,450.0,0.0,388.4365089126338,0.00214,1,0.01492
3133,1535,1489,450.0,0.0,352.6381461090819,0.00194,1,0.01355
3134,1535,1584,220.0,0.0,1655.8683483308378,0.01417,1,0.03406
3135,1535,1606,221.0,0.0,1821.8984143808361,0.00493,1,0.03187
3136,1535,1606,221.0,0.0,1821.8984143808361,0.00493,1,0.03187
3137,1536,1375,221.0,0.0,1510.2799689955475,0.00558,1,0.03601
3138,1537,1564,220.0,0.0,3071.053956729835,0.01177,1,0.05245
3139,1539,1518,149.0,0.0,2200.073764199647,0.00662,1,0.02747
3140,1539,1544,98.0,0.0,8858.370891237435,0.01351,1,0.07719
3141,1539,1687,221.0,0.0,3381.1623299722605,0.00919,1,0.06404
3142,1539,1687,221.0,0.0,3381.1623299722605,0.00919,1,0.06404
3143,1540,2417,120.4,0.0,1509.2059986335328,0.00378,1,0.01432
3144,1540,2593,206.8,0.0,1028.5301794623203,0.00278,1,0.01261
3145,1540,2609,133.5,0.0,12692.729056711525,0.02309,1,0.1079
3146,1540,2726,153.0,0.0,858.0185841435616,0.00196,1,0.0082
3147,1541,1663,221.0,0.0,912.2064860123182,0.00247,1,0.01596
3148,1541,1663,221.0,0.0,912.2064860123182,0.00247,1,0.01596
3149,1542,1510,108.0,0.0,1140.7511389825502,0.00192,1,0.01152
3150,1542,1548,221.0,0.0,1500.537474852505,0.00406,1,0.02776
3151,1542,1548,221.0,0.0,1500.537474852505,0.00406,1,0.02776
3152,1542,1631,221.0,0.0,1413.6839263921058,0.00383,1,0.02615
3153,1542,1631,221.0,0.0,1413.6839263921058,0.00383,1,0.02615
3154,1542,1659,98.0,0.0,4410.989682908806,0.01682,1,0.04113
3155,1543,1376,250.0,0.0,478.1916824606361,0.00146,1,0.01001
3156,1543,1376,250.0,0.0,478.1916824606361,0.00146,1,0.01001
3157,1543,1568,221.0,0.0,1492.4192166426838,0.00404,1,0.0261
3158,1543,1568,221.0,0.0,1492.4192166426838,0.00404,1,0.0261
3159,1544,1528,149.0,0.0,3761.030034863658,0.01132,1,0.04952
3160,1546,1689,221.0,0.0,1887.3934637473562,0.00665,1,0.04295
3161,1546,1689,221.0,0.0,1887.3934637473562,0.00665,1,0.04295
3162,1546,2187,200.0,0.0,553.7137369522595,0.00027,1,0.00151
3163,1546,2554,165.0,0.0,779.9569370777014,0.0003,1,0.0015
3164,1547,1334,149.0,0.0,2987.627181437247,0.00899,1,0.04008
3165,1548,1551,221.0,0.0,894.7157172542118,0.00242,1,0.01655
3166,1548,1551,221.0,0.0,894.7157172542118,0.00242,1,0.01655
3167,1548,1676,250.0,0.0,340.0275382969476,0.00104,1,0.00673
3168,1548,1676,250.0,0.0,340.0275382969476,0.00104,1,0.00673
3169,1548,1676,250.0,0.0,340.0275382969476,0.00104,1,0.00673
3170,1548,1676,250.0,0.0,340.0275382969476,0.00104,1,0.00673
3171,1549,1373,221.0,0.0,946.0676426189592,0.00256,1,0.01655
3172,1549,1586,450.0,0.0,574.2098622530248,0.00926,1,0.02263
3173,1549,1623,93.3,0.0,4507.813544393386,0.01142,1,0.04453
3174,1550,1604,221.0,0.0,1669.0449272137787,0.00452,1,0.03088
3175,1550,1604,221.0,0.0,1669.0449272137787,0.00452,1,0.03088
3176,1550,1689,244.2,0.0,4742.339693519704,0.0147,1,0.07045
3177,1550,1689,244.2,0.0,4742.339693519704,0.0147,1,0.07045
3178,1551,1661,121.3,0.0,2379.101917928201,0.0058,1,0.02866
3179,1552,1680,221.0,0.0,3306.9109344697936,0.00479,1,0.03335
3180,1552,1680,221.0,0.0,3306.9109344697936,0.00479,1,0.03335
3181,1553,1536,267.0,0.0,400.3542145693967,0.00509,1,0.03286
3182,1553,1536,267.0,0.0,400.3542145693967,0.00509,1,0.03286
3183,1554,1415,579.0,0.0,2526.91835858899,0.0027,1,0.01928
3184,1554,1706,548.0,0.0,7060.360695280197,0.0045,1,0.04398
3185,1555,1591,149.0,0.0,3783.9621030390776,0.01427,1,0.06362
3186,1555,2257,224.5,0.0,1005.9686560027268,0.00383,1,0.01488
3187,1555,2257,224.5,0.0,1005.9686560027268,0.00383,1,0.01488
3188,1555,2724,157.0,0.0,6782.383801231576,0.01055,1,0.05335
3189,1556,1444,2020.0,0.0,1410.994585018246,0.00015,1,0.00182
3190,1556,1503,2020.0,0.0,1257.923049964456,0.00018,1,0.00218
3191,1556,1699,2193.0,0.0,2422.475082600499,0.00018,1,0.00307
3192,1557,1619,523.0,0.0,3228.990399095945,0.00258,1,0.01841
3193,1558,1524,221.0,0.0,1267.4993287126986,0.00327,1,0.02233
3194,1558,1524,221.0,0.0,1267.4993287126986,0.00327,1,0.02233
3195,1558,1524,221.0,0.0,1267.4993287126986,0.00327,1,0.02233
3196,1558,1524,221.0,0.0,1267.4993287126986,0.00327,1,0.02233
3197,1563,1627,149.0,0.0,3472.6381387441647,0.01045,1,0.04336
3198,1565,1347,221.0,0.0,1239.9640107720345,0.00548,1,0.0382
3199,1565,1347,221.0,0.0,1239.9640107720345,0.00548,1,0.0382
3200,1565,1525,221.0,0.0,1125.783497953727,0.00198,1,0.01376
3201,1565,1682,167.0,0.0,4770.090939642485,0.01205,1,0.06881
3202,1566,552,443.0,0.0,13892.735670026772,0.01011,1,0.07225
3203,1566,1350,443.0,0.0,8369.39633847252,0.00498,1,0.03556
3204,1568,1372,221.0,0.0,858.0572078829629,0.00383,1,0.01676
3205,1568,1672,221.0,0.0,999.0676765829993,0.00344,1,0.02064
3206,1569,1443,98.0,0.0,10875.874761096824,0.0122,1,0.07328
3207,1569,1624,98.0,0.0,6564.377877728734,0.02832,1,0.06923
3208,1571,1575,220.0,0.0,448.5788368360221,0.00136,1,0.00665
3209,1571,2575,134.1,0.0,2726.925220212965,0.00772,1,0.03581
3210,1574,1504,750.0,0.0,1003.8076119216321,0.00079,1,0.00822
3211,1574,1619,443.0,0.0,5439.3806501867875,0.00276,1,0.01973
3212,1574,1650,523.0,0.0,3216.079430572399,0.00169,1,0.01205
3213,1575,2575,122.5,0.0,2294.7768033740517,0.00435,1,0.02244
3214,1579,1421,149.0,0.0,1829.5410951936228,0.00551,1,0.02285
3215,1580,1584,173.0,0.0,2396.387211492246,0.00838,1,0.03474
3216,1580,1664,102.6,0.0,3900.962352000192,0.00648,1,0.03553
3217,1581,1516,450.0,0.0,410.31989055065645,0.002,1,0.01393
3218,1581,1516,450.0,0.0,410.31989055065645,0.002,1,0.01393
3219,1582,1506,149.0,0.0,2924.391782694503,0.0088,1,0.03851
3220,1583,1532,98.0,0.0,15548.06882414239,0.0593,1,0.14497
3221,1583,1682,98.0,0.0,15009.745206641792,0.0229,1,0.13751
3222,1584,1486,149.0,0.0,1795.970955584349,0.00541,1,0.02409
3223,1585,1704,98.0,0.0,1180.2464392721067,0.0045,1,0.011
3224,1585,1704,110.3,0.0,1048.632375781201,0.00174,1,0.00865
3225,1586,1661,450.0,0.0,480.503721318002,0.00423,1,0.0185
3226,1587,1645,98.0,0.0,3455.474136822263,0.01319,1,0.03222
3227,1587,1672,149.0,0.0,1123.969750087502,0.00338,1,0.0148
3228,1589,1452,245.0,0.0,2401.2895412260245,0.00916,1,0.05231
3229,1589,1462,221.0,0.0,1401.1548593450025,0.00482,1,0.02753
3230,1590,1482,221.0,0.0,658.7899624579292,0.00178,1,0.01152
3231,1590,1605,149.0,0.0,3924.9677082715584,0.01182,1,0.05168
3232,1591,1703,221.0,0.0,2935.6968236013277,0.02525,1,0.06173
3233,1591,2042,130.9,0.0,4409.879437345342,0.01192,1,0.05326
3234,1591,2419,126.0,0.0,4063.604129982095,0.00623,1,0.03085
3235,1591,2744,115.2,0.0,12981.67258285487,0.0213,1,0.10772
3236,1592,1443,220.0,0.0,3333.419817896426,0.02396,1,0.05755
3237,1592,1670,98.0,0.0,20297.293478029707,0.07294,1,0.17836
3238,1592,2748,121.2,0.0,12282.273354744646,0.0373,1,0.11681
3239,1593,1414,2020.0,0.0,4869.575779167962,0.00071,1,0.00855
3240,1593,1932,2698.0,0.0,84.6536222775594,0.0,1,8.0e-5
3241,1593,2094,3461.0,0.0,790.7951321872243,9.0e-5,1,0.0019
3242,1594,1389,548.0,0.0,3931.8734163725926,0.0021,1,0.0205
3243,1594,1614,443.0,0.0,2891.1908661351254,0.0022,1,0.01568
3244,1595,1690,307.0,0.0,1830.9318632825646,0.00627,1,0.04371
3245,1595,1690,307.0,0.0,1830.9318632825646,0.00627,1,0.04371
3246,1595,1931,222.5,0.0,251.4048284461191,0.00033,1,0.00142
3247,1595,1931,222.5,0.0,251.4048284461191,0.00033,1,0.00142
3248,1595,1931,222.5,0.0,251.4048284461191,0.00033,1,0.00142
3249,1599,1545,647.0,0.0,3056.3400715212415,0.00133,1,0.01297
3250,1599,1608,548.0,0.0,964.3893443613625,0.00143,1,0.014
3251,1599,1706,548.0,0.0,292.57809071012633,0.00088,1,0.00862
3252,1600,1546,149.0,0.0,6112.673039981216,0.01056,1,0.04704
3253,1600,1707,98.0,0.0,1007.5665748386725,0.00541,1,0.0309
3254,1600,1707,149.2,0.0,661.8064633658842,0.00132,1,0.00434
3255,1600,2316,128.9,0.0,1278.6259878807793,0.00109,1,0.00426
3256,1602,1370,221.0,0.0,1647.8932337528813,0.00436,1,0.03039
3257,1602,1370,221.0,0.0,1647.8932337528813,0.00436,1,0.03039
3258,1602,1370,221.0,0.0,1647.8932337528813,0.00436,1,0.03039
3259,1602,1563,149.0,0.0,3505.3859542337013,0.01055,1,0.04377
3260,1603,1564,220.0,0.0,1033.9307611833833,0.00354,1,0.02023
3261,1603,1586,450.0,0.0,594.8818925881012,0.00394,1,0.01758
3262,1603,1660,221.0,0.0,4670.131509992378,0.01217,1,0.07861
3263,1603,1660,221.0,0.0,4670.131509992378,0.01217,1,0.07861
3264,1604,1701,221.0,0.0,1838.4924863032982,0.00457,1,0.02949
3265,1604,1701,221.0,0.0,1838.4924863032982,0.00457,1,0.02949
3266,1604,1701,221.0,0.0,1838.4924863032982,0.00457,1,0.02949
3267,1604,1701,221.0,0.0,1838.4924863032982,0.00457,1,0.02949
3268,1605,1659,149.0,0.0,3028.5534405621665,0.00912,1,0.04063
3269,1605,1659,137.3,0.0,3286.631191870086,0.00687,1,0.03347
3270,1606,1485,221.0,0.0,890.1932068904778,0.00247,1,0.01686
3271,1606,1485,221.0,0.0,890.1932068904778,0.00247,1,0.01686
3272,1607,1699,2020.0,0.0,4628.575618439259,0.00066,1,0.00806
3273,1609,1657,149.0,0.0,593.3294343806785,0.00578,1,0.02527
3274,1614,1545,443.0,0.0,8837.0506770916,0.00593,1,0.04235
3275,1615,1626,149.0,0.0,2637.2570524174175,0.01199,1,0.05341
3276,1617,1460,221.0,0.0,713.9629923154673,0.00193,1,0.01249
3277,1617,1460,221.0,0.0,713.9629923154673,0.00193,1,0.01249
3278,1617,1676,112.6,0.0,2463.122809902902,0.00473,1,0.02481
3279,1618,1677,2768.0,0.0,762.9209852039836,8.0e-5,1,0.00168
3280,1620,1453,221.0,0.0,550.6093065817515,0.00251,1,0.01716
3281,1620,1453,221.0,0.0,550.6093065817515,0.00251,1,0.01716
3282,1620,1453,221.0,0.0,550.6093065817515,0.00251,1,0.01716
3283,1620,1453,221.0,0.0,550.6093065817515,0.00251,1,0.01716
3284,1620,1453,221.0,0.0,550.6093065817515,0.00251,1,0.01716
3285,1623,1455,221.0,0.0,629.8818806771442,0.00171,1,0.01165
3286,1623,1455,221.0,0.0,629.8818806771442,0.00171,1,0.01165
3287,1623,1695,221.0,0.0,1331.4021620693106,0.00361,1,0.02463
3288,1623,1695,221.0,0.0,1331.4021620693106,0.00361,1,0.02463
3289,1624,1113,98.0,0.0,15312.21250477087,0.02322,1,0.13264
3290,1626,1540,187.0,0.0,4441.61249940047,0.01441,1,0.05979
3291,1626,1670,249.1,0.0,3065.812433487545,0.016,1,0.06403
3292,1626,2726,194.1,0.0,4792.196072969868,0.01247,1,0.05095
3293,1626,2726,194.1,0.0,4792.196072969868,0.01247,1,0.05095
3294,1626,2726,194.1,0.0,4792.196072969868,0.01247,1,0.05095
3295,1627,1601,220.0,0.0,4311.615068925477,0.01917,1,0.07949
3296,1628,1593,2407.0,0.0,4280.660418782448,0.00071,1,0.00864
3297,1629,1369,548.0,0.0,2090.6097282368,0.00134,1,0.01309
3298,1629,1686,750.0,0.0,893.171135230801,0.00056,1,0.00583
3299,1629,1686,750.0,0.0,893.171135230801,0.00056,1,0.00583
3300,1630,1335,221.0,0.0,2237.49893537232,0.00603,1,0.04198
3301,1631,1681,149.0,0.0,2998.8189345739124,0.00903,1,0.03745
3302,1632,1507,221.0,0.0,1020.4872968666614,0.00276,1,0.01888
3303,1632,1507,221.0,0.0,1020.4872968666614,0.00276,1,0.01888
3304,1632,1625,221.0,0.0,849.144601586142,0.0023,1,0.01602
3305,1632,1625,221.0,0.0,849.144601586142,0.0023,1,0.01602
3306,1632,1659,221.0,0.0,1619.9715880076724,0.00439,1,0.02833
3307,1632,1659,221.0,0.0,1619.9715880076724,0.00439,1,0.02833
3308,1633,1494,2768.0,0.0,2274.3487430382397,0.00026,1,0.00532
3309,1633,2094,3834.0,0.0,2933.0300302546243,0.00035,1,0.00628
3310,1634,1492,750.0,0.0,119.76214193555825,0.00047,1,0.00492
3311,1634,1492,750.0,0.0,119.76214193555825,0.00047,1,0.00492
3312,1634,1492,750.0,0.0,119.76214193555825,0.00047,1,0.00492
3313,1634,1545,548.0,0.0,5233.150548304584,0.00363,1,0.03547
3314,1635,2187,205.7,0.0,6167.486922817131,0.01251,1,0.05822
3315,1635,2187,205.7,0.0,6167.486922817131,0.01251,1,0.05822
3316,1635,2187,205.7,0.0,6167.486922817131,0.01251,1,0.05822
3317,1635,2700,140.7,0.0,396.25275598553515,0.00059,1,0.00305
3318,1645,1541,149.0,0.0,1349.4543478411692,0.00406,1,0.01777
3319,1645,1617,98.0,0.0,1885.9062340101686,0.00719,1,0.01758
3320,1647,1588,98.0,0.0,8045.034974647612,0.01228,1,0.07011
3321,1648,1658,250.0,0.0,679.0175728253727,0.00343,1,0.01423
3322,1649,1677,2295.0,0.0,762.0266787091676,0.00014,1,0.00168
3323,1649,1677,2391.1,0.0,731.4002875820918,6.0e-5,1,0.00122
3324,1650,1570,443.0,0.0,4028.5980780480704,0.00241,1,0.0172
3325,1651,1338,221.0,0.0,406.7431340044362,0.002,1,0.01369
3326,1651,1338,221.0,0.0,406.7431340044362,0.002,1,0.01369
3327,1651,1553,221.0,0.0,1694.3656362681793,0.00263,1,0.01833
3328,1651,1553,221.0,0.0,1694.3656362681793,0.00263,1,0.01833
3329,1651,1553,221.0,0.0,1694.3656362681793,0.00263,1,0.01833
3330,1651,1679,133.8,0.0,2653.83633066936,0.00605,1,0.03527
3331,1657,1646,149.0,0.0,11965.000738190494,0.03223,1,0.13375
3332,1658,1454,221.0,0.0,1876.128347713763,0.00645,1,0.03876
3333,1660,1493,221.0,0.0,3857.8918436963354,0.00607,1,0.04227
3334,1660,1493,221.0,0.0,3857.8918436963354,0.00607,1,0.04227
3335,1660,1689,226.2,0.0,2660.3321303436473,0.01413,1,0.047
3336,1660,1689,226.2,0.0,2660.3321303436473,0.01413,1,0.047
3337,1660,2423,116.3,0.0,10776.30616516117,0.02142,1,0.1074
3338,1661,1517,220.0,0.0,448.87427187593846,0.00429,1,0.01049
3339,1662,1489,98.0,0.0,2738.325195315218,0.01045,1,0.02553
3340,1662,1681,98.0,0.0,4413.765027242264,0.00674,1,0.03846
3341,1663,1455,221.0,0.0,831.9248186758286,0.00225,1,0.01539
3342,1663,1455,221.0,0.0,831.9248186758286,0.00225,1,0.01539
3343,1665,1488,221.0,0.0,1212.476187288094,0.00328,1,0.02121
3344,1665,1488,221.0,0.0,1212.476187288094,0.00328,1,0.02121
3345,1665,1704,118.4,0.0,4086.0370142443267,0.00496,1,0.02635
3346,1666,1738,2020.0,0.0,4503.372195625099,0.00054,1,0.00651
3347,1668,1442,221.0,0.0,2022.491530282914,0.00567,1,0.03872
3348,1669,1571,221.0,0.0,1216.7773464163004,0.00555,1,0.02431
3349,1670,1502,269.0,0.0,3959.965257553132,0.03638,1,0.08891
3350,1671,1362,221.0,0.0,2125.765627415687,0.00776,1,0.05303
3351,1673,1687,221.0,0.0,1053.8161870000768,0.00293,1,0.01892
3352,1673,1687,221.0,0.0,1053.8161870000768,0.00293,1,0.01892
3353,1673,1687,221.0,0.0,1053.8161870000768,0.00293,1,0.01892
3354,1674,2204,211.7,0.0,7171.991907094156,0.02559,1,0.13047
3355,1674,2204,211.7,0.0,7171.991907094156,0.02559,1,0.13047
3356,1674,2294,131.2,0.0,6615.011148593343,0.01212,1,0.06369
3357,1675,1680,221.0,0.0,2173.845010731538,0.00218,1,0.01408
3358,1676,1694,221.0,0.0,2080.672563950211,0.00504,1,0.03508
3359,1676,1694,221.0,0.0,2080.672563950211,0.00504,1,0.03508
3360,1678,1619,548.0,0.0,1700.2753221757355,0.00104,1,0.01017
3361,1678,1686,548.0,0.0,7584.268209913031,0.00483,1,0.04717
3362,1680,1675,221.0,0.0,2173.845010731538,0.00218,1,0.01408
3363,1680,1696,221.0,0.0,569.6457305615759,0.00504,1,0.03445
3364,1680,1696,221.0,0.0,569.6457305615759,0.00504,1,0.03445
3365,1680,2498,188.2,0.0,619.733545692865,0.00203,1,0.00788
3366,1682,1395,149.0,0.0,1693.8025611259905,0.00499,1,0.02067
3367,1683,1379,2020.0,0.0,441.29833697943513,6.0e-5,1,0.00073
3368,1683,2094,3138.0,0.0,3951.193279034909,0.00043,1,0.00632
3369,1683,2094,3138.0,0.0,3951.193279034909,0.00043,1,0.00632
3370,1685,1392,221.0,0.0,3792.0704211359002,0.03482,1,0.08511
3371,1685,2444,216.0,0.0,807.711666585367,0.00237,1,0.01018
3372,1685,2677,136.4,0.0,843.7538866750677,0.00051,1,0.00286
3373,1686,1359,750.0,0.0,978.0866423150521,0.0006,1,0.00622
3374,1686,1359,750.0,0.0,978.0866423150521,0.0006,1,0.00622
3375,1686,1521,443.0,0.0,2217.044211185837,0.0016,1,0.01143
3376,1686,1697,548.0,0.0,7811.249113457862,0.00502,1,0.04904
3377,1687,2607,181.3,0.0,7658.572472814087,0.01239,1,0.06454
3378,1688,1508,221.0,0.0,890.0242934290263,0.00253,1,0.01729
3379,1688,1579,98.0,0.0,1865.5015651394772,0.00285,1,0.01709
3380,1689,1404,221.0,0.0,761.0477206342118,0.00305,1,0.02125
3381,1689,1404,221.0,0.0,761.0477206342118,0.00305,1,0.02125
3382,1689,2609,137.2,0.0,3145.9108435298454,0.00603,1,0.03312
3383,1689,2650,162.1,0.0,4398.9036967974625,0.01414,1,0.05865
3384,1689,2691,187.3,0.0,190.40639454783152,0.00095,1,0.00453
3385,1689,2691,187.3,0.0,190.40639454783152,0.00095,1,0.00453
3386,1690,1512,221.0,0.0,2604.9550003004324,0.0058,1,0.03963
3387,1690,1512,221.0,0.0,2604.9550003004324,0.0058,1,0.03963
3388,1690,1588,149.0,0.0,4845.478130534913,0.01459,1,0.065
3389,1691,1683,2633.0,0.0,2828.066933671963,0.00034,1,0.0041
3390,1691,1683,2633.0,0.0,2828.066933671963,0.00034,1,0.0041
3391,1691,1943,2784.3,0.0,5178.690758627252,0.00055,1,0.00918
3392,1691,1995,2797.2,0.0,5142.223945608573,0.00047,1,0.0082
3393,1692,1350,443.0,0.0,4585.173258693095,0.00221,1,0.01579
3394,1693,2679,121.9,0.0,738.4955230841807,0.00022,1,0.00099
3395,1693,2697,137.6,0.0,622.0685721188156,0.00205,1,0.01055
3396,1694,1695,221.0,0.0,849.4921175177152,0.00278,1,0.01937
3397,1694,1695,221.0,0.0,849.4921175177152,0.00278,1,0.01937
3398,1696,1446,221.0,0.0,1359.8110252115978,0.00182,1,0.01246
3399,1696,1446,221.0,0.0,1359.8110252115978,0.00182,1,0.01246
3400,1696,1446,221.0,0.0,1359.8110252115978,0.00182,1,0.01246
3401,1697,1499,548.0,0.0,3576.1379962581955,0.00231,1,0.02255
3402,1698,1511,149.0,0.0,2693.4256000708433,0.00797,1,0.03307
3403,1700,1402,443.0,0.0,3272.4580662658755,0.00173,1,0.01235
3404,1701,1582,149.0,0.0,3375.3791716819387,0.0065,1,0.02894
3405,1702,1539,98.0,0.0,1900.0383127207392,0.00724,1,0.01741
3406,1703,1502,221.0,0.0,3762.7874649729874,0.03595,1,0.08792
3407,1703,2724,140.9,0.0,4308.1416894373815,0.01451,1,0.05274
3408,1704,1436,221.0,0.0,585.440712509086,0.00159,1,0.01024
3409,1707,2316,166.3,0.0,439.24976423273176,0.0006,1,0.00314
3410,1708,1357,261.0,0.0,1441.3754948903272,0.00448,1,0.03123
3411,1708,1357,261.0,0.0,1441.3754948903272,0.00448,1,0.03123
3412,1709,1712,98.0,0.0,7777.165167529403,0.02966,1,0.07251
3413,1709,1742,149.0,0.0,4517.263398698504,0.0136,1,0.05948
3414,1709,1839,221.0,0.0,11628.346017794633,0.0347,1,0.2084
